时间(s)	加速度(m/s^2)
5081.8900	3.88156181e-08
5081.9000	1.53848599e-08
5081.9100	-1.07657753e-08
5081.9200	-4.04640703e-08
5081.9300	-4.79073599e-08
5081.9400	-3.69327454e-08
5081.9500	-7.59234753e-09
5081.9600	3.11932926e-08
5081.9700	4.17554871e-08
5081.9800	4.40571807e-08
5081.9900	5.10526425e-10
5082.0000	-4.88890771e-08
5082.0100	-8.16519323e-08
5082.0200	-1.06432457e-07
5082.0300	-6.86849843e-08
5082.0400	-2.50547763e-08
5082.0500	3.86747302e-08
5082.0600	8.41483377e-08
5082.0700	9.41244301e-08
5082.0800	7.95237832e-08
5082.0900	3.52262934e-08
5082.1000	-3.85069009e-10
5082.1100	-2.93370784e-08
5082.1200	-2.75690448e-08
5082.1300	-1.12943520e-08
5082.1400	5.90817618e-09
5082.1500	2.33537082e-08
5082.1600	1.21956172e-08
5082.1700	-1.91311928e-09
5082.1800	-1.45199255e-08
5082.1900	-2.24882221e-08
5082.2000	2.50038041e-11
5082.2100	2.27090937e-08
5082.2200	4.59189179e-08
5082.2300	5.12235075e-08
5082.2400	2.44872097e-08
5082.2500	-1.40660830e-08
5082.2600	-6.58543876e-08
5082.2700	-8.79917372e-08
5082.2800	-8.90865100e-08
5082.2900	-4.64431532e-08
5082.3000	1.51139516e-08
5082.3100	6.34027081e-08
5082.3200	1.08605811e-07
5082.3300	8.36730525e-08
5082.3400	5.18915675e-08
5082.3500	-8.53590248e-09
5082.3600	-6.07565557e-08
5082.3700	-6.68140155e-08
5082.3800	-5.81700816e-08
5082.3900	-8.57235344e-09
5082.4000	3.25959769e-08
5082.4100	5.98558255e-08
5082.4200	5.66833358e-08
5082.4300	2.19080864e-08
5082.4400	-1.82705127e-08
5082.4500	-6.19950538e-08
5082.4600	-6.80027876e-08
5082.4700	-5.91223387e-08
5082.4800	-2.34460556e-08
5082.4900	1.77111771e-08
5082.5000	2.87457409e-08
5082.5100	3.57912347e-08
5082.5200	6.47494856e-09
5082.5300	-1.96355435e-08
5082.5400	-3.00733112e-08
5082.5500	-2.79747372e-08
5082.5600	5.88250318e-09
5082.5700	3.66546003e-08
5082.5800	6.27255350e-08
5082.5900	5.95899082e-08
5082.6000	2.83294919e-08
5082.6100	-1.62389964e-08
5082.6200	-6.88729685e-08
5082.6300	-8.26429787e-08
5082.6400	-8.24618532e-08
5082.6500	-3.66486023e-08
5082.6600	1.72769998e-08
5082.6700	4.84131862e-08
5082.6800	7.37287413e-08
5082.6900	3.86896564e-08
5082.7000	1.97675915e-09
5082.7100	-4.19335112e-08
5082.7200	-6.78547579e-08
5082.7300	-5.21764706e-08
5082.7400	-2.17296718e-08
5082.7500	2.95272662e-08
5082.7600	5.74497627e-08
5082.7700	6.45379716e-08
5082.7800	3.48406916e-08
5082.7900	-1.54131476e-08
5082.8000	-5.28168120e-08
5082.8100	-8.60441791e-08
5082.8200	-6.09650783e-08
5082.8300	-2.70132868e-08
5082.8400	2.60066727e-08
5082.8500	7.44351756e-08
5082.8600	7.52657328e-08
5082.8700	6.69837114e-08
5082.8800	2.39082967e-08
5082.8900	-1.12758417e-08
5082.9000	-2.97490742e-08
5082.9100	-2.78660332e-08
5082.9200	5.68623455e-10
5082.9300	2.66261042e-08
5082.9400	5.07162703e-08
5082.9500	4.49367907e-08
5082.9600	2.37958080e-08
5082.9700	-9.78734358e-09
5082.9800	-4.70120968e-08
5082.9900	-5.42377520e-08
5083.0000	-5.76337377e-08
5083.0100	-2.89756634e-08
5083.0200	-1.42442758e-09
5083.0300	1.74566093e-08
5083.0400	3.01234188e-08
5083.0500	2.15583357e-08
5083.0600	1.14718057e-08
5083.0700	-1.57308774e-09
5083.0800	-6.84272844e-09
5083.0900	-2.71728812e-09
5083.1000	7.36567242e-09
5083.1100	2.20160573e-08
5083.1200	3.24997310e-08
5083.1300	4.10157950e-08
5083.1400	4.04243830e-08
5083.1500	3.74476857e-08
5083.1600	2.66067990e-08
5083.1700	1.48730010e-08
5083.1800	-6.94618172e-10
5083.1900	-1.55605008e-08
5083.2000	-2.58149890e-08
5083.2100	-3.30871308e-08
5083.2200	-3.11828432e-08
5083.2300	-2.78208291e-08
5083.2400	-2.18502566e-08
5083.2500	-1.97516767e-08
5083.2600	-2.19897212e-08
5083.2700	-2.44485457e-08
5083.2800	-2.70640526e-08
5083.2900	-1.71677008e-08
5083.3000	-1.86082626e-09
5083.3100	2.00629303e-08
5083.3200	4.35254923e-08
5083.3300	4.14969101e-08
5083.3400	3.61688435e-08
5083.3500	-2.32833344e-10
5083.3600	-3.42446605e-08
5083.3700	-5.48136270e-08
5083.3800	-6.21099210e-08
5083.3900	-3.24324217e-08
5083.4000	1.22522722e-09
5083.4100	4.14501112e-08
5083.4200	5.69283717e-08
5083.4300	4.67082587e-08
5083.4400	1.51192961e-08
5083.4500	-3.04929495e-08
5083.4600	-4.74052313e-08
5083.4700	-5.29886036e-08
5083.4800	-1.08213017e-08
5083.4900	4.11131544e-08
5083.5000	7.47447772e-08
5083.5100	1.03002292e-07
5083.5200	5.99945908e-08
5083.5300	1.40182741e-08
5083.5400	-4.64712316e-08
5083.5500	-8.63619794e-08
5083.5600	-7.40693161e-08
5083.5700	-3.95660290e-08
5083.5800	2.87819584e-08
5083.5900	7.31258917e-08
5083.6000	9.43548490e-08
5083.6100	6.46525670e-08
5083.6200	4.08292259e-09
5083.6300	-5.23191966e-08
5083.6400	-1.07225284e-07
5083.6500	-8.98590912e-08
5083.6600	-5.96445348e-08
5083.6700	9.27628425e-09
5083.6800	7.52291362e-08
5083.6900	8.62307552e-08
5083.7000	8.41178623e-08
5083.7100	2.56127239e-08
5083.7200	-2.82797943e-08
5083.7300	-7.15056494e-08
5083.7400	-8.71139471e-08
5083.7500	-6.38066633e-08
5083.7600	-3.03402750e-08
5083.7700	1.21967272e-08
5083.7800	2.60087196e-08
5083.7900	2.37685302e-08
5083.8000	-3.19638433e-09
5083.8100	-3.81968162e-08
5083.8200	-5.02013178e-08
5083.8300	-5.87064516e-08
5083.8400	-2.69929334e-08
5083.8500	4.94609347e-09
5083.8600	3.16252188e-08
5083.8700	4.96697761e-08
5083.8800	3.47460680e-08
5083.8900	1.44537264e-08
5083.9000	-1.72074642e-08
5083.9100	-3.59776906e-08
5083.9200	-3.79336451e-08
5083.9300	-2.25547272e-08
5083.9400	7.17026737e-09
5083.9500	2.91139284e-08
5083.9600	4.70557683e-08
5083.9700	3.54238883e-08
5083.9800	1.51363062e-08
5083.9900	-1.31099112e-08
5084.0000	-4.23721051e-08
5084.0100	-3.56805978e-08
5084.0200	-2.54710270e-08
5084.0300	1.22965903e-08
5084.0400	4.54323742e-08
5084.0500	6.27427657e-08
5084.0600	6.47064262e-08
5084.0700	3.68292773e-08
5084.0800	6.95932097e-09
5084.0900	-2.53186070e-08
5084.1000	-3.35244375e-08
5084.1100	-2.32750252e-08
5084.1200	2.47371422e-09
5084.1300	3.55415660e-08
5084.1400	4.16858905e-08
5084.1500	4.07788332e-08
5084.1600	8.03060377e-09
5084.1700	-2.75294953e-08
5084.1800	-3.68352524e-08
5084.1900	-3.92280663e-08
5084.2000	3.80686420e-09
5084.2100	4.48172727e-08
5084.2200	7.95983973e-08
5084.2300	9.08449755e-08
5084.2400	5.99771799e-08
5084.2500	1.61935714e-08
5084.2600	-4.20557229e-08
5084.2700	-7.15543598e-08
5084.2800	-8.06493398e-08
5084.2900	-5.91473710e-08
5084.3000	-2.44143157e-08
5084.3100	-1.32288216e-08
5084.3200	-7.51948930e-09
5084.3300	-3.94069124e-08
5084.3400	-7.30428044e-08
5084.3500	-7.30028872e-08
5084.3600	-6.28265128e-08
5084.3700	4.36724478e-09
5084.3800	6.71728464e-08
5084.3900	1.17754326e-07
5084.4000	1.32643237e-07
5084.4100	8.86395150e-08
5084.4200	2.69587122e-08
5084.4300	-5.30790281e-08
5084.4400	-8.51795209e-08
5084.4500	-8.58212507e-08
5084.4600	-3.31373526e-08
5084.4700	4.05960915e-08
5084.4800	7.65287384e-08
5084.4900	1.04729427e-07
5084.5000	4.45045428e-08
5084.5100	-2.06896718e-08
5084.5200	-8.02812272e-08
5084.5300	-1.23095278e-07
5084.5400	-8.38862232e-08
5084.5500	-3.28039821e-08
5084.5600	4.83569341e-08
5084.5700	9.97721890e-08
5084.5800	1.05860803e-07
5084.5900	7.34431077e-08
5084.6000	3.94532664e-09
5084.6100	-4.57859235e-08
5084.6200	-8.35374797e-08
5084.6300	-6.30267372e-08
5084.6400	-2.16013692e-08
5084.6500	2.41324588e-08
5084.6600	7.06322327e-08
5084.6700	5.46044294e-08
5084.6800	3.40365974e-08
5084.6900	-1.21090249e-08
5084.7000	-4.96415341e-08
5084.7100	-5.01377595e-08
5084.7200	-3.88718009e-08
5084.7300	-4.05846345e-10
5084.7400	2.71194094e-08
5084.7500	3.92282528e-08
5084.7600	2.93145552e-08
5084.7700	-2.62092106e-10
5084.7800	-2.29399187e-08
5084.7900	-4.17625291e-08
5084.8000	-3.01723943e-08
5084.8100	-8.69814002e-09
5084.8200	1.30421452e-08
5084.8300	3.48229132e-08
5084.8400	1.60101027e-08
5084.8500	-4.97501441e-09
5084.8600	-3.93201811e-08
5084.8700	-6.48052359e-08
5084.8800	-5.64608603e-08
5084.8900	-3.42982692e-08
5084.9000	1.71263685e-08
5084.9100	5.90058715e-08
5084.9200	8.84352206e-08
5084.9300	8.10077097e-08
5084.9400	4.30780222e-08
5084.9500	-1.38263469e-08
5084.9600	-8.04891051e-08
5084.9700	-1.07339504e-07
5084.9800	-1.22537533e-07
5084.9900	-7.13075354e-08
5085.0000	-1.15973967e-08
5085.0100	5.70288948e-08
5085.0200	1.17804366e-07
5085.0300	1.17082003e-07
5085.0400	1.01974512e-07
5085.0500	3.77179520e-08
5085.0600	-1.96686979e-08
5085.0700	-6.36972158e-08
5085.0800	-7.38208039e-08
5085.0900	-4.29760056e-08
5085.1000	4.02931236e-09
5085.1100	6.34243406e-08
5085.1200	8.44742501e-08
5085.1300	8.74167779e-08
5085.1400	3.96088210e-08
5085.1500	-2.14908951e-08
5085.1600	-6.86096534e-08
5085.1700	-1.12941959e-07
5085.1800	-8.81101092e-08
5085.1900	-5.96858434e-08
5085.2000	-7.65435740e-09
5085.2100	3.30273166e-08
5085.2200	3.87865729e-08
5085.2300	2.89939340e-08
5085.2400	-8.62836063e-09
5085.2500	-3.49104882e-08
5085.2600	-4.84916503e-08
5085.2700	-3.27325581e-08
5085.2800	3.84861359e-09
5085.2900	3.88615362e-08
5085.3000	7.31962983e-08
5085.3100	6.62594640e-08
5085.3200	4.97246106e-08
5085.3300	1.04120968e-08
5085.3400	-2.95475289e-08
5085.3500	-3.85944391e-08
5085.3600	-4.22286927e-08
5085.3700	-1.54168542e-08
5085.3800	8.70026839e-09
5085.3900	2.53106987e-08
5085.4000	2.96119185e-08
5085.4100	1.36029781e-08
5085.4200	-4.51362094e-09
5085.4300	-2.48189386e-08
5085.4400	-3.00775601e-08
5085.4500	-2.54618049e-08
5085.4600	-1.07999971e-08
5085.4700	7.82734935e-09
5085.4800	1.50982212e-08
5085.4900	2.00461848e-08
5085.5000	7.54498423e-09
5085.5100	-6.08665095e-09
5085.5200	-2.11098268e-08
5085.5300	-3.40187166e-08
5085.5400	-3.65911276e-08
5085.5500	-3.50466004e-08
5085.5600	-2.30725183e-08
5085.5700	-7.62435400e-09
5085.5800	1.31176403e-08
5085.5900	3.08607025e-08
5085.6000	4.57159091e-08
5085.6100	4.63236092e-08
5085.6200	3.82964724e-08
5085.6300	1.56169066e-08
5085.6400	-1.23224939e-08
5085.6500	-3.27976277e-08
5085.6600	-5.19457852e-08
5085.6700	-4.17004609e-08
5085.6800	-2.91467110e-08
5085.6900	-2.43506666e-09
5085.7000	2.11958788e-08
5085.7100	3.15798560e-08
5085.7200	3.57121669e-08
5085.7300	2.53875287e-08
5085.7400	1.64665953e-08
5085.7500	9.52360642e-09
5085.7600	1.07230420e-08
5085.7700	1.91924870e-08
5085.7800	2.63811481e-08
5085.7900	3.28540783e-08
5085.8000	2.48966439e-08
5085.8100	1.22493519e-08
5085.8200	-8.50719363e-09
5085.8300	-3.04977514e-08
5085.8400	-4.01693058e-08
5085.8500	-4.78224144e-08
5085.8600	-3.83727540e-08
5085.8700	-2.74395905e-08
5085.8800	-1.08421571e-08
5085.8900	3.18095711e-09
5085.9000	1.17525824e-08
5085.9100	1.31091431e-08
5085.9200	5.05476648e-09
5085.9300	-8.97585873e-09
5085.9400	-2.79523363e-08
5085.9500	-3.85600217e-08
5085.9600	-4.48637651e-08
5085.9700	-2.59807427e-08
5085.9800	2.73998148e-10
5085.9900	3.88529673e-08
5086.0000	7.90052206e-08
5086.0100	8.46459939e-08
5086.0200	8.45736461e-08
5086.0300	3.97487074e-08
5086.0400	-5.60207669e-09
5086.0500	-5.27494949e-08
5086.0600	-8.25639041e-08
5086.0700	-7.86753047e-08
5086.0800	-5.81181971e-08
5086.0900	-1.74200105e-08
5086.1000	1.15023496e-08
5086.1100	3.13965916e-08
5086.1200	2.74515765e-08
5086.1300	1.22491566e-08
5086.1400	2.83072458e-09
5086.1500	-5.07285741e-09
5086.1600	1.20869022e-08
5086.1700	3.16472598e-08
5086.1800	4.02798755e-08
5086.1900	4.36790821e-08
5086.2000	1.26874440e-08
5086.2100	-1.81166208e-08
5086.2200	-4.83435382e-08
5086.2300	-6.01817224e-08
5086.2400	-3.91138138e-08
5086.2500	-5.62537134e-09
5086.2600	4.17740450e-08
5086.2700	6.46811276e-08
5086.2800	7.02065847e-08
5086.2900	4.25170175e-08
5086.3000	4.64225817e-10
5086.3100	-2.61064105e-08
5086.3200	-4.90765557e-08
5086.3300	-2.25014615e-08
5086.3400	8.23006665e-09
5086.3500	4.18162749e-08
5086.3600	6.76301155e-08
5086.3700	4.97245340e-08
5086.3800	2.49294900e-08
5086.3900	-1.90575854e-08
5086.4000	-4.98465578e-08
5086.4100	-5.88586999e-08
5086.4200	-4.98351648e-08
5086.4300	-2.20823045e-08
5086.4400	-3.58138481e-09
5086.4500	8.84795980e-09
5086.4600	-2.77932021e-09
5086.4700	-2.39026162e-08
5086.4800	-3.93867344e-08
5086.4900	-5.37173880e-08
5086.5000	-3.53034430e-08
5086.5100	-1.46138058e-08
5086.5200	1.12596588e-08
5086.5300	3.20722010e-08
5086.5400	2.81425316e-08
5086.5500	2.02470419e-08
5086.5600	2.30482852e-09
5086.5700	-6.44087103e-09
5086.5800	-1.17286034e-09
5086.5900	1.34215213e-08
5086.6000	3.69968372e-08
5086.6100	4.72842033e-08
5086.6200	4.95182814e-08
5086.6300	2.90055001e-08
5086.6400	3.27197693e-10
5086.6500	-2.22832912e-08
5086.6600	-4.38150612e-08
5086.6700	-3.10432087e-08
5086.6800	-1.60298804e-08
5086.6900	9.96246248e-09
5086.7000	3.06787838e-08
5086.7100	2.87082763e-08
5086.7200	1.91091880e-08
5086.7300	-8.13095727e-09
5086.7400	-2.97268374e-08
5086.7500	-4.33694489e-08
5086.7600	-4.09491935e-08
5086.7700	-2.41871175e-08
5086.7800	-4.71914035e-09
5086.7900	1.62609551e-08
5086.8000	2.20267260e-08
5086.8100	2.28478529e-08
5086.8200	1.85883601e-08
5086.8300	1.35557324e-08
5086.8400	2.48359954e-08
5086.8500	3.64880229e-08
5086.8600	4.86974450e-08
5086.8700	5.40016780e-08
5086.8800	3.29407123e-08
5086.8900	4.85076565e-09
5086.9000	-3.81240524e-08
5086.9100	-6.67222272e-08
5086.9200	-7.65682913e-08
5086.9300	-5.89007181e-08
5086.9400	-1.84632777e-08
5086.9500	1.65726225e-08
5086.9600	4.88305931e-08
5086.9700	3.43410126e-08
5086.9800	6.16925567e-09
5086.9900	-3.96557678e-08
5087.0000	-8.77343645e-08
5087.0100	-7.64499174e-08
5087.0200	-5.94496702e-08
5087.0300	2.32415127e-09
5087.0400	5.41049576e-08
5087.0500	7.17430458e-08
5087.0600	6.29711250e-08
5087.0700	2.84650723e-09
5087.0800	-5.03671520e-08
5087.0900	-9.52300841e-08
5087.1000	-8.40465089e-08
5087.1100	-2.98940200e-08
5087.1200	4.79273763e-08
5087.1300	1.36925735e-07
5087.1400	1.51942998e-07
5087.1500	1.47584310e-07
5087.1600	5.83732845e-08
5087.1700	-3.89435362e-08
5087.1800	-9.81480744e-08
5087.1900	-1.42920109e-07
5087.2000	-9.28503372e-08
5087.2100	-3.76837895e-08
5087.2200	3.31651077e-08
5087.2300	7.44320656e-08
5087.2400	6.27630203e-08
5087.2500	2.80068959e-08
5087.2600	-3.26067124e-08
5087.2700	-6.39863395e-08
5087.2800	-7.46193069e-08
5087.2900	-4.82247275e-08
5087.3000	-5.81826870e-09
5087.3100	1.34593522e-08
5087.3200	2.73581887e-08
5087.3300	-3.50595508e-09
5087.3400	-3.72253802e-08
5087.3500	-5.05752155e-08
5087.3600	-5.59355514e-08
5087.3700	-1.63551043e-08
5087.3800	2.10168849e-08
5087.3900	5.22367549e-08
5087.4000	6.32942028e-08
5087.4100	4.10837152e-08
5087.4200	1.69768131e-08
5087.4300	-9.09943923e-09
5087.4400	-4.70528669e-09
5087.4500	1.96850330e-08
5087.4600	5.13317767e-08
5087.4700	8.58428923e-08
5087.4800	7.23068991e-08
5087.4900	4.89431183e-08
5087.5000	-6.55228942e-09
5087.5100	-6.13495287e-08
5087.5200	-7.23796120e-08
5087.5300	-7.45888474e-08
5087.5400	-3.36740697e-08
5087.5500	9.66930690e-10
5087.5600	1.97143953e-08
5087.5700	1.89685901e-08
5087.5800	-1.14811918e-08
5087.5900	-3.61859148e-08
5087.6000	-5.53583682e-08
5087.6100	-4.36784089e-08
5087.6200	-1.33000521e-08
5087.6300	1.70764377e-08
5087.6400	4.74522574e-08
5087.6500	3.70793224e-08
5087.6600	1.94621889e-08
5087.6700	-8.50583244e-09
5087.6800	-3.35829806e-08
5087.6900	-1.82747557e-08
5087.7000	5.13364624e-10
5087.7100	3.42649928e-08
5087.7200	5.56424251e-08
5087.7300	4.84045881e-08
5087.7400	2.90911177e-08
5087.7500	-7.23798763e-09
5087.7600	-2.67594551e-08
5087.7700	-3.12741290e-08
5087.7800	-1.51340846e-08
5087.7900	1.25482807e-08
5087.8000	1.95096025e-08
5087.8100	1.97366008e-08
5087.8200	-1.08905192e-08
5087.8300	-4.62128134e-08
5087.8400	-5.34541565e-08
5087.8500	-5.54616505e-08
5087.8600	-1.24084760e-08
5087.8700	2.64623370e-08
5087.8800	4.93641753e-08
5087.8900	5.16528613e-08
5087.9000	1.02902522e-08
5087.9100	-2.92405743e-08
5087.9200	-6.63821233e-08
5087.9300	-5.94695297e-08
5087.9400	-1.60983991e-08
5087.9500	4.77449612e-08
5087.9600	1.22116876e-07
5087.9700	1.35939106e-07
5087.9800	1.32039520e-07
5087.9900	6.02530629e-08
5088.0000	-2.01997506e-08
5088.0100	-6.40010882e-08
5088.0200	-9.78684757e-08
5088.0300	-5.39202556e-08
5088.0400	-8.78106340e-09
5088.0500	4.04272731e-08
5088.0600	6.45904069e-08
5088.0700	4.00546295e-08
5088.0800	1.46320384e-09
5088.0900	-5.41121005e-08
5088.1000	-8.01599635e-08
5088.1100	-8.35701613e-08
5088.1200	-5.67706613e-08
5088.1300	-1.57054990e-08
5088.1400	6.13708945e-09
5088.1500	2.29452075e-08
5088.1600	8.57745447e-09
5088.1700	-8.73718135e-09
5088.1800	-1.04216398e-08
5088.1900	-8.82050843e-09
5088.2000	1.43715600e-08
5088.2100	3.18621257e-08
5088.2200	3.18096474e-08
5088.2300	1.96832020e-08
5088.2400	-1.40492491e-08
5088.2500	-3.75407489e-08
5088.2600	-4.95624031e-08
5088.2700	-3.39547593e-08
5088.2800	1.26073853e-09
5088.2900	3.05949363e-08
5088.3000	5.73858744e-08
5088.3100	3.99925680e-08
5088.3200	1.23238848e-08
5088.3300	-2.39553459e-08
5088.3400	-5.88688342e-08
5088.3500	-4.10326326e-08
5088.3600	-1.89299776e-08
5088.3700	2.71713967e-08
5088.3800	6.03461083e-08
5088.3900	5.75109116e-08
5088.4000	3.67516155e-08
5088.4100	-1.35823901e-08
5088.4200	-4.60013486e-08
5088.4300	-5.98162520e-08
5088.4400	-3.21879485e-08
5088.4500	2.26374103e-08
5088.4600	7.11987272e-08
5088.4700	1.17287401e-07
5088.4800	9.63369540e-08
5088.4900	6.16740013e-08
5088.5000	-8.81156091e-09
5088.5100	-7.82603558e-08
5088.5200	-9.46078063e-08
5088.5300	-9.95797857e-08
5088.5400	-4.89385210e-08
5088.5500	-1.61510757e-09
5088.5600	3.73031006e-08
5088.5700	5.17925433e-08
5088.5800	2.90572679e-08
5088.5900	-4.44683046e-09
5088.6000	-4.83208886e-08
5088.6100	-6.69475506e-08
5088.6200	-7.02727887e-08
5088.6300	-4.38770004e-08
5088.6400	-6.81214957e-09
5088.6500	2.31459306e-08
5088.6600	5.18405890e-08
5088.6700	4.45646604e-08
5088.6800	3.43928879e-08
5088.6900	6.02692135e-09
5088.7000	-1.95366151e-08
5088.7100	-3.30497363e-08
5088.7200	-3.77021168e-08
5088.7300	-2.18640765e-08
5088.7400	-7.73822396e-10
5088.7500	2.77172650e-08
5088.7600	4.61365135e-08
5088.7700	5.55630644e-08
5088.7800	4.43200347e-08
5088.7900	2.15263788e-08
5088.8000	-6.04003827e-09
5088.8100	-3.51575991e-08
5088.8200	-3.71626361e-08
5088.8300	-3.50418697e-08
5088.8400	-5.42393520e-09
5088.8500	2.30086139e-08
5088.8600	3.49852655e-08
5088.8700	3.81806985e-08
5088.8800	7.84793070e-09
5088.8900	-2.32436426e-08
5088.9000	-5.59420950e-08
5088.9100	-6.74809173e-08
5088.9200	-5.14202708e-08
5088.9300	-1.72359270e-08
5088.9400	3.19473123e-08
5088.9500	5.95995367e-08
5088.9600	7.61786893e-08
5088.9700	5.06418842e-08
5088.9800	1.27784880e-08
5088.9900	-2.51899703e-08
5089.0000	-6.31718187e-08
5089.0100	-5.04988450e-08
5089.0200	-3.49376320e-08
5089.0300	3.24802452e-09
5089.0400	3.39151577e-08
5089.0500	3.88940666e-08
5089.0600	3.12878372e-08
5089.0700	-7.89446923e-10
5089.0800	-2.68320524e-08
5089.0900	-4.55827672e-08
5089.1000	-4.40395072e-08
5089.1100	-2.69375605e-08
5089.1200	-1.02151250e-08
5089.1300	6.32809720e-09
5089.1400	-1.09864400e-09
5089.1500	-1.48032162e-08
5089.1600	-2.94273265e-08
5089.1700	-4.34144319e-08
5089.1800	-1.92973719e-08
5089.1900	7.13349695e-09
5089.2000	4.87693369e-08
5089.2100	8.04205143e-08
5089.2200	8.13497250e-08
5089.2300	6.55997190e-08
5089.2400	2.00027501e-08
5089.2500	-1.84858826e-08
5089.2600	-4.90131925e-08
5089.2700	-4.74314740e-08
5089.2800	-2.30627439e-08
5089.2900	1.03107022e-08
5089.3000	4.75780714e-08
5089.3100	4.62187171e-08
5089.3200	3.58764294e-08
5089.3300	-6.19387524e-09
5089.3400	-4.96394837e-08
5089.3500	-6.21100465e-08
5089.3600	-6.71079479e-08
5089.3700	-3.00722716e-08
5089.3800	4.95384370e-09
5089.3900	3.43819088e-08
5089.4000	4.55987730e-08
5089.4100	2.67672112e-08
5089.4200	3.19700761e-09
5089.4300	-2.52940846e-08
5089.4400	-2.77152631e-08
5089.4500	-1.30280920e-08
5089.4600	1.80566470e-08
5089.4700	5.56140962e-08
5089.4800	6.16492879e-08
5089.4900	6.12367650e-08
5089.5000	2.36957987e-08
5089.5100	-1.48458184e-08
5089.5200	-3.29369774e-08
5089.5300	-4.33708743e-08
5089.5400	-1.63693834e-08
5089.5500	8.84535714e-09
5089.5600	2.95336736e-08
5089.5700	3.28872459e-08
5089.5800	9.82601810e-09
5089.5900	-1.42744575e-08
5089.6000	-3.93756885e-08
5089.6100	-3.57513585e-08
5089.6200	-1.47176299e-08
5089.6300	1.42201364e-08
5089.6400	4.59952431e-08
5089.6500	3.09984107e-08
5089.6600	7.68659506e-09
5089.6700	-4.69913565e-08
5089.6800	-9.84022974e-08
5089.6900	-9.47248376e-08
5089.7000	-7.66397182e-08
5089.7100	3.39816137e-09
5089.7200	7.57950170e-08
5089.7300	1.30522041e-07
5089.7400	1.42412147e-07
5089.7500	9.39412490e-08
5089.7600	2.45291462e-08
5089.7700	-6.35804280e-08
5089.7800	-1.02636775e-07
5089.7900	-1.14281076e-07
5089.8000	-6.44511030e-08
5089.8100	5.35796273e-09
5089.8200	5.65195486e-08
5089.8300	1.04843485e-07
5089.8400	7.54100159e-08
5089.8500	4.24005612e-08
